job_id,starting_salary,tenure_months,churned_within_1yr
139513,82250.27,16,False
139529,72485.8,5,True
139530,72147.56,9,True
139533,112711.49,20,False
139534,95918.49,16,False
139535,67286.01,20,False
139538,87380.34,9,True
139541,99560.73,0,True
139542,95540.49,18,False
139543,80109.18,9,True
139544,69355.7,2,True
139548,106942.58,10,True
139549,89384.64,10,True
139556,116414.8,7,True
139557,77573.98,17,False
139561,71500.11,21,False
139576,96308.49,17,False
139580,84918.75,3,True
139584,92376.59,2,True
139595,105997.67,22,False
139597,78158.06,3,True
139601,73014.46,14,False
139603,103517.27,24,False
139606,72772.77,12,False
139616,74091.65,10,True
139618,100654.72,20,False
139619,88928.97,19,False
139620,84701.89,1,True
139623,94497.71,2,True
139627,68173.92,17,False
139631,112854.84,18,False
139637,91717.17,7,True
139641,109408.37,20,False
139643,89740.82,2,True
139650,89634.75,23,False
139651,77788.98,24,False
139654,72230.4,22,False
139656,81113.02,10,True
139657,97970.47,11,True
139659,62061.26,2,True
139662,55253.22,4,True
139663,109587.5,1,True
139666,91004.36,2,True
139668,62954.01,4,True
139673,86913.97,4,True
139679,84089.51,24,False
139681,110073.07,10,True
139683,115511.29,20,False
139686,69551.39,5,True
139692,79586.22,5,True
139694,78678.52,14,False
139695,52652.77,14,False
139696,75573.03,24,False
139699,88113.06,19,False
139701,82065.19,0,True
139706,80188.19,21,False
139709,89933.92,12,False
139711,66886.78,22,False
139712,96986.73,9,True
139716,114214.88,22,False
139719,88170.78,12,False
139720,90800.5,5,True
139727,68724.38,3,True
139733,75075.18,3,True
139735,107690.0,17,False
139736,115330.28,5,True
139741,87797.45,13,False
139747,70011.06,14,False
139755,103669.59,23,False
139762,83400.08,10,True
139764,84832.54,1,True
139767,83893.76,17,False
139770,79430.58,14,False
139774,89144.24,19,False
139778,106065.11,18,False
139794,69794.17,13,False
139795,93101.99,1,True
139796,91164.25,4,True
139799,114178.87,0,True
139804,89294.82,15,False
139807,84616.55,15,False
139808,95322.73,10,True
139810,85493.04,13,False
139815,100745.12,0,True
139816,90231.34,10,True
139822,87039.86,17,False
139824,67381.24,7,True
139825,91352.71,3,True
139827,64993.71,0,True
139830,101666.19,0,True
139832,73218.59,0,True
139839,102616.22,24,False
139841,97095.23,14,False
139843,90530.84,22,False
139848,104383.71,8,True
139851,62898.77,21,False
139857,84752.53,20,False
139860,90109.09,8,True
139866,74038.56,4,True
139870,62345.2,22,False
139879,104327.27,23,False
139881,117598.85,6,True
139883,95740.84,1,True
139884,83965.72,13,False
139887,88071.74,14,False
139897,74471.53,5,True
139900,57336.93,24,False
139901,87671.64,9,True
139903,98534.69,12,False
139904,91976.19,17,False
139906,86266.14,8,True
139910,96559.69,9,True
139911,94878.4,11,True
139919,99917.37,9,True
139933,90120.06,8,True
139941,78675.95,7,True
139943,81175.73,13,False
139949,112812.33,0,True
139951,89677.22,22,False
139967,93590.42,17,False
139968,87972.02,14,False
139969,89218.71,18,False
139974,70571.17,9,True
139982,58141.33,7,True
139986,59972.76,17,False
139988,94151.1,11,True
139994,71379.64,20,False
139998,74308.33,0,True
140010,64651.24,23,False
140014,77438.64,0,True
140028,101843.09,22,False
140031,104148.7,13,False
140033,73245.94,22,False
140036,97463.25,12,False
140041,84567.46,14,False
140043,105305.57,21,False
140045,73924.23,20,False
140049,82065.21,20,False
140058,89947.01,9,True
140062,82214.66,7,True
140075,93760.29,9,True
140084,80018.17,20,False
140086,104241.87,24,False
140089,97360.26,7,True
140091,69592.21,21,False
140101,98699.06,24,False
140103,68375.15,0,True
140107,79821.02,5,True
140114,88616.14,23,False
140123,75905.32,2,True
140129,76234.53,20,False
140135,60008.17,6,True
140146,80733.94,16,False
140152,75613.87,23,False
140154,64848.78,17,False
140164,88809.68,12,False
140166,83466.04,7,True
140174,92046.4,22,False
140175,60003.97,11,True
140176,124214.42,11,True
140192,64974.29,5,True
140193,96625.83,1,True
140194,68489.27,8,True
140203,94954.15,11,True
140205,98415.05,7,True
140207,96348.93,10,True
140208,59690.81,8,True
140211,85359.2,20,False
140215,82257.8,7,True
140224,89347.08,15,False
140228,78767.03,11,True
140232,85549.32,2,True
140233,63771.43,18,False
140245,88807.33,0,True
140252,78115.11,16,False
140257,104209.69,5,True
140259,111443.2,24,False
140261,96385.5,3,True
140262,99063.08,23,False
140263,62119.98,14,False
140270,65571.44,6,True
140275,87983.29,15,False
140277,80126.63,19,False
140279,99390.3,19,False
140284,72370.71,2,True
140291,69410.81,11,True
140294,97918.23,12,False
140299,96855.96,9,True
140302,85290.98,24,False
140309,85523.32,21,False
140312,82771.67,23,False
140315,85026.02,11,True
140322,90594.07,15,False
140324,105297.77,15,False
140325,72066.03,20,False
140333,85645.05,5,True
140338,75044.0,3,True
140342,67511.68,13,False
140344,75136.06,22,False
140346,62981.18,12,False
140354,111678.46,5,True
140355,67482.89,7,True
140356,87144.3,18,False
140358,73733.49,1,True
140361,71760.2,24,False
140365,92831.19,16,False
140368,93906.83,15,False
140378,68243.52,5,True
140387,95139.4,18,False
140395,95090.29,24,False
140396,71109.12,1,True
140400,103682.6,14,False
140402,75728.29,13,False
140403,103109.8,19,False
140406,73171.31,11,True
140408,82845.86,11,True
140411,65576.02,8,True
140412,78598.2,21,False
140414,80177.71,6,True
140430,82933.75,17,False
140443,82103.64,0,True
140447,92628.4,14,False
140452,64735.59,2,True
140456,92481.76,5,True
140460,75639.94,19,False
140465,91479.02,1,True
140468,64267.37,24,False
140471,108269.35,10,True
140479,87144.46,16,False
140491,66780.32,5,True
140500,81071.78,18,False
140508,87394.81,8,True
140511,80138.98,4,True
140512,64524.67,2,True
140514,77501.93,19,False
140515,97819.41,1,True
140516,86560.7,22,False
140517,73349.32,18,False
140518,90903.58,24,False
140519,85935.54,11,True
140521,111072.72,21,False
140523,73298.25,24,False
140529,78731.74,6,True
140532,76833.43,10,True
140533,100838.12,23,False
140535,90089.14,4,True
140541,103448.11,2,True
140547,70764.31,5,True
140548,80694.3,0,True
140549,96485.92,4,True
140550,73703.85,19,False
140553,67645.19,8,True
140557,53529.7,6,True
140565,86441.55,3,True
140567,79876.27,4,True
140571,79038.9,16,False
140577,95040.32,18,False
140578,87658.65,9,True
140580,122213.84,5,True
140582,82282.11,6,True
140584,94067.37,1,True
140595,80852.19,20,False
140599,68218.47,4,True
140609,48419.33,13,False
140610,89529.41,12,False
140613,79440.37,6,True
140616,97473.36,8,True
140617,88018.65,13,False
140618,61210.45,3,True
140623,54701.09,4,True
140627,87979.04,8,True
140633,100175.61,6,True
140635,105787.42,3,True
140636,118927.18,6,True
140638,81830.04,12,False
140642,93215.44,7,True
140645,82696.86,17,False
140647,70424.26,19,False
140654,85789.21,20,False
140662,99243.64,5,True
140668,82215.38,23,False
140672,71578.53,23,False
140678,68487.14,10,True
140680,67649.12,22,False
140681,92612.07,0,True
140686,75486.53,14,False
140688,83830.51,18,False
140691,69147.8,24,False
140694,110093.33,22,False
140699,87499.61,12,False
140701,59051.36,17,False
140705,90657.7,9,True
140709,82671.41,2,True
140715,66951.14,19,False
140716,81346.19,19,False
140718,67034.1,4,True
140726,93724.19,23,False
140729,102679.57,19,False
140732,57121.99,1,True
140733,78952.4,1,True
140734,82197.31,15,False
140737,71417.85,18,False
140739,69542.32,2,True
140740,91817.08,17,False
140744,90984.48,13,False
140748,90620.89,8,True
140754,101276.78,16,False
140756,102441.87,23,False
140757,78355.36,4,True
140773,79667.23,19,False
140803,68927.49,14,False
140805,76244.89,4,True
140806,94953.18,14,False
140811,114937.9,15,False
140818,98154.81,0,True
140820,97807.42,8,True
140827,114809.14,5,True
140828,89256.82,19,False
140830,85715.09,18,False
140833,105849.31,14,False
140834,94106.91,0,True
140841,109970.93,22,False
140849,105189.06,24,False
140852,91361.6,13,False
140855,91340.3,5,True
140860,89322.32,21,False
140867,69281.37,19,False
140874,67062.18,18,False
140880,62862.4,7,True
140881,85190.66,18,False
140882,93265.96,24,False
140903,136407.29,9,True
140911,103731.3,16,False
140915,71256.87,17,False
140916,87741.27,16,False
140917,71027.94,16,False
140918,102170.97,15,False
140921,104212.43,20,False
140927,70560.65,20,False
140928,80874.8,11,True
140930,90212.33,11,True
140933,94253.09,14,False
140938,97441.65,12,False
140946,82657.99,1,True
140952,86431.34,9,True
140955,66200.95,21,False
140958,75107.54,1,True
140959,80364.63,0,True
140964,67354.97,17,False
140966,98885.4,16,False
140968,84688.43,15,False
140973,89276.67,8,True
140983,64655.87,7,True
140984,66484.86,23,False
140986,72807.24,14,False
140995,82420.88,17,False
140997,71266.56,20,False
140998,96285.34,0,True
141007,111221.52,18,False
141010,98620.78,1,True
141011,81791.58,18,False
141013,90771.76,9,True
141022,103973.74,0,True
141023,80409.76,8,True
141034,92957.5,5,True
141036,65356.64,16,False
141057,88519.03,16,False
141059,76058.36,3,True
141069,73404.88,17,False
141070,77211.78,4,True
141074,83202.14,21,False
141076,57006.53,20,False
141078,80717.15,3,True
141080,89263.3,1,True
141088,93166.1,11,True
141098,98423.87,14,False
141100,78198.79,4,True
141103,84034.11,1,True
141104,81463.53,19,False
141105,101439.61,10,True
141108,80236.3,16,False
141110,66544.28,6,True
141113,94961.04,23,False
141115,94637.63,2,True
141132,91766.62,14,False
141133,82236.75,0,True
141143,96308.23,20,False
141144,104270.76,4,True
141146,87602.35,19,False
141151,100399.34,8,True
141154,77155.88,20,False
141155,90270.2,4,True
141169,89596.63,2,True
141170,84775.62,21,False
141176,120104.82,2,True
141181,91281.03,14,False
141183,82757.3,20,False
141184,108207.76,4,True
141185,70423.88,23,False
141191,81070.37,8,True
141196,49799.26,11,True
141203,95342.6,18,False
141205,66494.93,18,False
141206,88388.47,19,False
141208,72035.04,4,True
141211,87730.91,0,True
141212,78440.59,8,True
141214,68404.77,9,True
141216,106245.25,22,False
141222,88843.4,23,False
141226,71013.3,16,False
141230,97388.88,11,True
141232,66709.45,21,False
141237,73899.03,23,False
141238,86168.39,6,True
141240,89132.07,0,True
141242,54095.37,20,False
141244,71921.03,15,False
141246,99207.64,14,False
141247,88597.72,3,True
141264,87775.63,23,False
141265,77536.38,6,True
141266,85357.93,8,True
141272,56482.1,8,True
141273,83818.53,13,False
141274,86256.95,13,False
141276,98927.27,14,False
141277,108441.66,15,False
141289,96724.77,8,True
141291,93592.8,24,False
141297,90879.25,12,False
141298,90372.17,14,False
141299,82730.51,22,False
141300,73057.95,16,False
141305,68961.87,11,True
141307,64326.72,24,False
141310,89562.4,14,False
141311,87088.26,3,True
141318,76923.97,3,True
141319,107004.24,5,True
141322,100829.23,6,True
141329,129187.72,12,False
141335,64496.18,1,True
141340,88351.07,4,True
141344,84489.72,7,True
141347,89658.09,10,True
141353,62508.03,23,False
141379,81619.09,16,False
141391,88079.78,12,False
141395,89535.62,16,False
141400,96214.59,0,True
141401,78981.48,20,False
141403,84295.63,20,False
141413,99035.18,7,True
141431,108458.66,3,True
141445,78112.4,24,False
141449,74738.66,10,True
141452,84684.02,17,False
141453,69954.02,12,False
141461,88877.67,7,True
141464,118076.4,10,True
141466,91640.57,1,True
141468,103093.68,7,True
141473,71391.57,18,False
141475,74252.65,8,True
141476,65867.16,17,False
141482,53307.39,5,True
141483,82754.47,7,True
141497,85424.94,17,False
141499,78880.18,9,True
141502,100099.87,3,True
141503,88057.0,3,True
141508,80200.16,15,False
141510,86934.06,4,True
141513,89432.68,21,False
141528,73210.67,10,True
141533,63895.51,19,False
141534,76849.78,23,False
141538,65363.25,1,True
141543,96811.37,23,False
141547,106557.34,10,True
141548,72452.06,18,False
141549,82909.66,2,True
141553,77335.31,20,False
141561,90700.51,7,True
141565,88234.38,22,False
141570,70274.79,0,True
141577,89837.0,6,True
141581,61937.49,4,True
141583,89125.82,18,False
141587,100756.27,21,False
141588,79190.8,9,True
141591,102867.06,6,True
141594,90014.71,3,True
141595,88676.24,1,True
141598,83474.79,15,False
141606,81018.77,19,False
141607,82966.36,3,True
141611,78773.63,11,True
141613,72728.82,12,False
141614,72931.86,15,False
141620,61679.71,15,False
141623,67748.37,21,False
141624,75331.87,4,True
141631,124980.71,6,True
141632,70618.94,12,False
141636,72928.8,1,True
141640,79335.88,1,True
141643,110364.86,2,True
141652,67470.79,12,False
141653,84240.26,4,True
141655,123215.34,4,True
141667,78267.8,3,True
141668,117189.94,12,False
141670,71236.25,19,False
141671,122838.28,5,True
141672,41882.94,24,False
141677,75921.38,13,False
141678,124506.93,15,False
141679,59198.93,18,False
141684,128937.96,10,True
141686,76717.18,13,False
141696,112114.46,13,False
141697,102857.12,23,False
141704,108005.37,17,False
141707,84083.71,4,True
141712,84855.77,4,True
141713,68758.85,14,False
141716,93813.85,9,True
141718,85022.28,10,True
141719,91016.31,0,True
141720,79706.34,24,False
141729,75455.15,18,False
141737,72230.45,10,True
141739,80897.42,6,True
141746,65280.19,6,True
141748,86090.26,21,False
141751,82712.27,15,False
141759,64817.01,3,True
141760,92265.66,11,True
141768,98114.54,12,False
141773,70638.37,17,False
141782,84780.5,9,True
141787,73191.56,10,True
141788,81213.38,11,True
141789,104181.45,6,True
141790,78615.06,15,False
141799,69049.68,4,True
141800,70657.96,0,True
141801,86069.31,15,False
141804,102262.52,1,True
141813,91227.23,22,False
141816,76210.63,7,True
141820,96200.54,14,False
141823,107579.01,20,False
141829,68382.24,5,True
141832,101809.41,23,False
141836,79202.78,8,True
141838,99170.25,19,False
141843,92506.65,9,True
141848,75384.11,23,False
141850,112633.61,13,False
141851,94958.66,18,False
141855,75209.99,13,False
141858,65427.56,4,True
141862,58001.85,21,False
141863,74040.97,16,False
141864,68895.39,18,False
141884,94068.19,18,False
141901,57473.22,9,True
141902,105043.51,22,False
141903,90008.14,21,False
141905,71361.82,11,True
141915,86898.61,22,False
141922,99586.06,2,True
141936,67967.92,2,True
141937,89262.29,2,True
141942,56539.01,15,False
141943,55101.61,2,True
141945,142958.59,14,False
141949,100041.79,7,True
141955,108344.67,10,True
141962,104765.66,21,False
141963,86663.81,22,False
141966,98396.12,14,False
141972,96165.5,11,True
141973,73674.58,16,False
141976,81565.27,7,True
141980,111157.15,10,True
141981,96431.43,24,False
141991,83434.86,4,True
141993,89039.59,7,True
142003,94941.84,2,True
142004,103478.4,7,True
142005,88372.76,24,False
142006,82653.13,0,True
142013,103730.02,3,True
142014,95991.83,2,True
142015,101459.74,23,False
142023,92853.79,14,False
142024,59811.36,7,True
142025,110562.93,8,True
142026,88200.08,23,False
142031,93879.93,6,True
142032,56785.54,14,False
142035,57956.73,23,False
142037,104627.72,3,True
142038,85651.61,1,True
142042,59726.98,3,True
142045,101350.32,21,False
142047,76202.71,21,False
142051,104710.27,18,False
142052,71068.29,19,False
142057,106037.81,23,False
142059,128242.87,7,True
142061,87718.05,17,False
142066,101826.85,8,True
142069,47621.59,4,True
142070,67736.56,5,True
142072,100102.26,24,False
142073,77782.55,20,False
142079,94903.88,15,False
142082,73285.37,11,True
142083,101342.57,6,True
142084,80023.4,12,False
142088,94132.91,10,True
142099,99793.19,20,False
142107,83520.98,18,False
142109,95582.52,14,False
142110,95827.68,4,True
142111,94607.48,12,False
142113,111828.6,13,False
142121,98660.66,1,True
142128,102315.55,18,False
142131,88381.44,6,True
142139,78098.72,8,True
142142,77941.8,22,False
142144,95467.77,17,False
142148,102490.56,16,False
142155,98159.48,17,False
142158,91669.21,1,True
142170,72689.97,24,False
142172,84560.78,13,False
142173,95284.84,2,True
142174,67784.8,9,True
142177,81514.57,3,True
142180,94849.67,5,True
142181,93501.62,23,False
142183,84271.6,8,True
142186,57584.63,12,False
142187,110614.69,23,False
142188,107193.99,2,True
142204,66996.91,5,True
142215,77323.65,11,True
142220,91545.75,9,True
142223,106587.05,4,True
142224,78546.07,22,False
142226,89251.43,13,False
142238,78638.48,17,False
142239,99459.06,17,False
142243,95436.58,13,False
142248,72761.16,23,False
142249,87071.48,13,False
142259,76294.14,13,False
142271,95927.78,17,False
142273,82668.66,17,False
142276,98111.71,11,True
142279,117104.63,17,False
142283,85641.24,9,True
142284,77097.09,3,True
142287,84541.59,13,False
142289,77816.48,2,True
142290,88239.56,3,True
142291,68046.73,16,False
142292,65221.51,13,False
142297,75972.32,23,False
142300,105837.84,12,False
142303,66540.21,2,True
142304,56398.1,0,True
142305,73769.59,15,False
142307,100188.72,12,False
142313,106773.81,9,True
142315,93962.56,13,False
142317,94641.85,2,True
142333,65327.53,13,False
142334,88631.97,4,True
142337,97312.25,20,False
142340,93550.45,24,False
142341,97118.9,17,False
142351,102786.89,16,False
142361,104887.21,4,True
142363,116490.7,0,True
142370,75132.48,18,False
142371,121175.15,3,True
142373,44058.93,6,True
142375,112193.35,21,False
142377,109665.7,7,True
142380,94205.22,11,True
142383,78489.32,21,False
142394,69063.68,11,True
142400,94730.08,23,False
142401,102370.13,7,True
142411,95672.2,0,True
142414,94557.16,17,False
142417,83047.02,14,False
142418,85961.79,9,True
142420,76630.6,11,True
142422,90331.11,23,False
142423,117432.46,12,False
142441,77586.88,9,True
142442,87689.0,4,True
142444,113539.64,15,False
142445,103244.72,12,False
142448,85910.92,23,False
142449,65616.83,8,True
142450,84200.51,22,False
142454,70563.67,6,True
142459,80636.3,14,False
142469,77285.97,13,False
142475,97806.19,19,False
142484,87139.6,3,True
142486,94928.81,15,False
142488,84900.27,15,False
142494,96235.32,6,True
142514,66164.19,16,False
142520,78821.8,16,False
142524,76609.23,4,True
142525,72133.41,9,True
142532,71047.57,10,True
142533,75311.81,24,False
142534,96153.97,2,True
142536,75787.05,0,True
142537,83824.22,13,False
142540,93680.59,17,False
142542,77487.42,20,False
142544,99027.39,10,True
142549,93584.88,5,True
142552,88397.67,9,True
142557,73611.54,2,True
142559,121051.23,18,False
142572,65769.98,22,False
142573,82821.72,11,True
142576,81996.54,2,True
142577,84878.85,20,False
142581,89976.11,19,False
142585,97750.46,1,True
142590,100679.6,22,False
142591,102878.51,10,True
142598,90247.89,1,True
142602,78840.83,24,False
142603,110195.45,21,False
142604,90097.83,15,False
142610,100455.65,10,True
142615,57754.61,21,False
142618,81567.18,8,True
142620,97468.6,18,False
142623,93850.3,2,True
142625,71446.05,19,False
142626,76842.18,21,False
142629,90383.6,1,True
142634,75778.64,8,True
142635,74328.68,20,False
142637,100282.84,24,False
142638,88485.88,2,True
142640,74997.62,3,True
142646,96940.56,24,False
142647,93476.02,0,True
142648,95514.07,19,False
142650,83247.3,24,False
142659,112164.89,4,True
142665,79561.42,1,True
142672,84162.22,17,False
142674,68379.75,20,False
142675,75575.49,6,True
142676,101055.26,12,False
142677,76039.34,12,False
142686,77556.28,16,False
142688,84225.89,12,False
142696,72811.44,7,True
142697,96667.5,7,True
142704,78254.79,7,True
142712,99654.58,12,False
142718,90838.6,8,True
142722,84505.1,9,True
142724,93612.56,3,True
142727,80933.93,6,True
142729,96200.0,11,True
142740,86518.94,6,True
142745,77511.18,13,False
142750,70610.65,22,False
142754,88529.28,17,False
142756,79659.14,15,False
142759,76585.48,17,False
142765,73154.49,19,False
142772,103558.94,0,True
142773,107053.2,8,True
142783,80388.74,0,True
142785,83090.5,19,False
142786,78735.47,1,True
142788,75688.49,8,True
142789,102035.59,13,False
142798,80695.19,17,False
142799,80819.73,12,False
142802,78988.26,23,False
142805,71101.01,10,True
142807,96028.38,5,True
142821,91335.18,10,True
142825,101576.83,15,False
142837,84428.0,22,False
142838,90882.62,10,True
142842,99917.61,21,False
142845,81564.85,14,False
142846,102229.62,19,False
142847,106767.37,3,True
142854,83925.01,1,True
142855,101819.33,0,True
142863,83626.21,15,False
142866,92934.4,23,False
142868,107156.1,19,False
142869,70535.47,4,True
142876,87185.16,12,False
142877,90961.05,3,True
142879,90616.04,15,False
142881,108632.8,16,False
142882,97173.55,2,True
142886,84329.7,23,False
142889,90144.93,2,True
142890,70943.95,18,False
142892,90785.13,8,True
142893,86274.44,14,False
142896,90839.72,10,True
142899,87327.97,22,False
142901,96553.99,19,False
142903,86120.03,16,False
142905,63977.24,0,True
142910,94274.94,2,True
142916,68811.33,5,True
142917,112840.23,17,False
142918,86035.18,11,True
142926,87136.99,9,True
142927,75033.74,19,False
142928,75654.64,18,False
142938,71003.86,17,False
142939,103693.33,2,True
142942,79681.16,8,True
142948,85806.76,2,True
142950,81700.5,11,True
142953,67301.8,1,True
142954,91440.33,12,False
142955,92355.58,15,False
142957,90457.42,20,False
142958,85851.41,24,False
142969,76379.02,12,False
142977,89352.04,8,True
142985,87243.97,9,True
142990,86477.89,4,True
142991,102563.99,23,False
142993,99891.69,15,False
143000,77649.45,14,False
143002,77903.64,2,True
143017,68914.9,22,False
143021,75007.96,7,True
143039,81455.72,23,False
143040,80343.81,14,False
143048,86483.97,23,False
143051,71887.42,22,False
143052,82002.3,1,True
143055,104450.65,10,True
143057,90812.28,17,False
143067,75630.26,24,False
143086,93919.44,8,True
143088,105283.04,1,True
143094,72654.4,6,True
143099,92126.21,20,False
143103,84238.04,17,False
143108,80984.08,5,True
143113,99190.79,2,True
143114,85518.51,2,True
143115,68069.61,22,False
143116,89031.93,19,False
143118,67575.35,13,False
143120,79872.84,15,False
143121,64279.12,20,False
143130,82435.02,9,True
143133,77236.11,21,False
143138,100991.79,20,False
143141,90993.68,20,False
143145,55747.87,11,True
143150,119954.44,8,True
143158,83164.93,14,False
143161,101348.17,14,False
143166,70777.76,1,True
143172,115084.29,22,False
143176,75582.71,16,False
143177,70047.39,5,True
143179,83604.06,12,False
143182,94582.91,14,False
143183,88594.52,9,True
143187,105167.78,8,True
143189,78702.24,2,True
143192,63678.82,23,False
143193,77981.14,6,True
143201,70574.69,4,True
143203,85974.34,18,False
143204,98610.18,21,False
143209,99797.82,15,False
143212,73852.71,1,True
143215,95766.99,1,True
143221,58735.39,0,True
143226,72742.52,15,False
143231,88963.23,22,False
143232,70234.14,21,False
143233,72976.73,0,True
143235,64115.46,20,False
143237,85858.42,5,True
143251,71687.26,15,False
143261,107234.03,24,False
143266,93412.01,5,True
143285,96767.81,3,True
143287,90019.88,7,True
143288,89137.03,2,True
143290,73743.9,7,True
143291,84030.45,5,True
143296,90485.43,9,True
143300,98303.31,13,False
143301,84123.55,24,False
143305,104286.39,0,True
143307,75411.76,22,False
143309,77208.7,5,True
143315,88610.55,5,True
143323,73557.48,3,True
143325,94071.89,13,False
143330,70872.66,18,False
143331,87602.31,14,False
143339,65259.05,18,False
143341,81177.56,19,False
143343,59666.91,13,False
143351,84977.45,15,False
143354,62129.2,23,False
143359,124480.68,19,False
143368,72701.15,24,False
143372,113759.68,7,True
143373,95441.2,11,True
143377,66049.53,11,True
143386,110534.82,10,True
143389,76680.8,2,True
143393,107341.33,19,False
143395,82438.09,0,True
143399,87818.26,15,False
143401,79171.77,16,False
143406,69529.43,15,False
143422,82972.58,16,False
143423,78545.09,21,False
143431,102053.91,1,True
143437,89190.78,21,False
143438,81376.63,17,False
143442,96550.54,23,False
143449,117289.01,3,True
143453,76776.5,19,False
143456,84136.34,6,True
143459,83205.68,21,False
143462,85666.32,11,True
143471,32626.29,5,True
143477,79011.52,15,False
143478,80039.61,4,True
143487,112227.84,6,True
143489,105263.03,6,True
143492,94808.24,16,False
143498,121889.84,10,True
143513,117937.71,20,False
143514,102339.22,15,False
143521,80142.82,22,False
143526,61165.5,2,True
143527,100215.15,15,False
143529,66020.14,12,False
143532,78616.69,9,True
143533,103752.15,2,True
143536,82368.09,6,True
143541,59370.82,15,False
143542,75849.16,19,False
143544,91491.91,9,True
143548,101122.06,3,True
143550,99314.96,23,False
143551,85482.25,5,True
143564,88760.78,13,False
143565,106999.78,22,False
143566,83978.08,10,True
143570,104128.93,16,False
143572,71148.07,11,True
143580,84739.39,10,True
143584,71772.46,4,True
143589,75622.48,14,False
143599,89901.93,17,False
143603,71958.27,14,False
143613,109102.92,24,False
143619,88866.72,8,True
143620,74463.07,12,False
143623,101080.87,16,False
143631,80625.89,11,True
143638,82053.71,21,False
143646,87166.26,3,True
143649,121331.37,9,True
143650,73347.59,10,True
143654,94132.57,12,False
143658,104507.99,21,False
143659,81437.17,8,True
143661,77396.8,18,False
143663,65466.68,9,True
143664,62362.1,8,True
143666,98324.69,19,False
143669,98890.99,5,True
143676,108880.54,22,False
143679,76292.38,8,True
143683,88985.15,21,False
143687,90053.13,10,True
143692,90159.22,21,False
143694,103309.95,13,False
143700,85684.58,0,True
143702,58151.85,8,True
143704,81946.88,18,False
143705,106502.22,24,False
143711,81054.37,14,False
143713,82667.38,12,False
143714,66133.78,11,True
143716,83758.44,9,True
143719,66661.64,22,False
143726,102962.42,0,True
143730,102988.73,0,True
143733,77849.57,13,False
143736,66487.12,22,False
143738,78443.5,24,False
143741,89243.68,23,False
143743,109029.57,8,True
143745,94922.29,22,False
143748,89437.89,5,True
143750,71824.04,2,True
143754,86902.07,5,True
143755,100515.42,10,True
143760,79030.71,4,True
143762,67628.44,16,False
143764,98277.88,14,False
143765,97146.88,11,True
143770,84529.95,21,False
143771,102042.24,24,False
143774,107486.24,22,False
143777,99241.21,7,True
143782,69503.62,20,False
143786,81693.95,21,False
143789,71135.05,10,True
143791,95867.58,11,True
143799,95233.26,23,False
143804,67511.32,7,True
143806,75743.75,18,False
143814,78344.21,1,True
143815,77270.8,3,True
143818,100396.24,20,False
143819,93176.93,12,False
143821,79330.24,19,False
143827,77171.37,17,False
143828,89776.81,19,False
143832,63741.03,13,False
143833,88965.18,12,False
143837,97384.77,13,False
143839,71578.58,13,False
143842,109210.24,12,False
143847,89526.96,23,False
143850,89162.87,11,True
143851,79585.33,10,True
143860,34839.34,10,True
143863,69281.41,0,True
143864,74390.49,15,False
143867,79999.61,7,True
143871,114420.93,3,True
143875,81904.44,2,True
143879,109941.84,21,False
143881,68352.99,0,True
143887,85779.63,7,True
143888,90909.13,10,True
143890,87366.29,20,False
143893,91358.87,0,True
143898,89121.22,11,True
143900,80959.81,15,False
143902,106372.18,15,False
143903,88472.46,23,False
143908,66337.61,23,False
143909,97122.4,3,True
143912,76102.35,20,False
143913,98731.03,10,True
143917,87704.82,7,True
143919,95951.2,15,False
143921,84879.5,12,False
143923,63017.63,4,True
143925,95161.07,11,True
143927,71591.86,6,True
143928,59983.39,22,False
143930,87184.76,10,True
143935,81869.13,17,False
143940,93063.28,7,True
143944,98304.76,17,False
143953,89991.14,24,False
143954,99306.77,4,True
143955,93859.97,17,False
143962,102461.6,3,True
143963,96047.06,13,False
143966,80823.39,20,False
143981,95863.78,8,True
143983,100057.84,6,True
143985,69049.7,11,True
143988,69920.87,22,False
143990,89473.83,8,True
143995,92549.62,15,False
144000,78914.54,16,False
144001,113766.94,8,True
144005,50476.78,7,True
144006,85722.37,12,False
144009,67127.9,14,False
144016,99475.36,2,True
144019,70660.42,3,True
144020,70235.16,5,True
144025,79195.22,19,False
144038,73683.8,23,False
144039,91823.81,5,True
144041,78483.96,7,True
144047,96593.66,12,False
144049,73902.23,4,True
144051,55142.67,11,True
144053,75057.61,16,False
144054,91755.82,5,True
144055,122153.42,4,True
144058,85098.44,21,False
144060,84320.07,22,False
144061,112411.72,24,False
144065,78977.82,11,True
144066,92090.34,20,False
144070,85871.79,15,False
144071,72374.8,23,False
144075,74314.65,1,True
144076,50618.79,13,False
144077,79817.38,6,True
144079,41179.78,0,True
144082,69995.29,14,False
144083,84418.2,12,False
144088,88741.51,1,True
144098,86672.97,1,True
144103,98787.9,2,True
144107,85506.72,19,False
144111,102412.79,1,True
144113,84132.23,16,False
144118,81514.84,3,True
144127,71174.23,6,True
144131,90058.62,4,True
144136,87398.99,8,True
144138,103413.83,21,False
144141,80313.47,20,False
144144,88525.82,5,True
144156,91982.52,12,False
144159,90186.55,7,True
144162,89488.35,0,True
144165,64159.3,13,False
144166,88247.52,22,False
144171,84379.24,12,False
144174,96512.68,13,False
144178,58507.27,15,False
144180,78062.67,20,False
